adjclearanceeffective,adjclearancetotal,adjtacklewon,adjtotaltackles,assist,avgpassdistance,backwardpass,ballrecovery,btts,cleansheet,clearanceeffective,clearancetotal,cornerawarded,defrating,dispossessed,dkp,dribbledistance,dribblefendoff,dribblelost,dribbletackled,dribblewon,duelaerialtotal,duelaerialwon,errorleadstogoal,errorleadstoshot,forwardpass,forwardpassleft,forwardpassright,foulcommitted,foulgiven,fts,goalnormal,goalown,goalsagainst,goalsfirsthalf,goalsfirstq,goalsfirstten,goalsfor,goalsfourthq,goalsinjurytime,goalslastten,goalssecondhalf,goalssecondq,goalsthirdq,interceptionall,isdraw,ishome,iswin,keeperpenaltysaved,keepersavetotal,league,logo,manager,matchid,minutesplayed,offrating,offsidegiven,opp,oppadjclearanceeffective,oppadjclearancetotal,oppadjtacklewon,oppadjtotaltackles,oppassist,oppavgpassdistance,oppbackwardpass,oppballrecovery,oppbrief,oppbtts,oppcleansheet,oppclearanceeffective,oppclearancetotal,oppcornerawarded,oppdefrating,oppdispossessed,oppdkp,oppdribbledistance,oppdribblefendoff,oppdribblelost,oppdribbletackled,oppdribblewon,oppduelaerialtotal,oppduelaerialwon,opperrorleadstogoal,opperrorleadstoshot,oppforwardpass,oppforwardpassleft,oppforwardpassright,oppfoulcommitted,oppfoulgiven,oppfts,oppgoalnormal,oppgoalown,oppgoalsagainst,oppgoalsfirsthalf,oppgoalsfirstq,oppgoalsfirstten,oppgoalsfor,oppgoalsfourthq,oppgoalsinjurytime,oppgoalslastten,oppgoalssecondhalf,oppgoalssecondq,oppgoalsthirdq,oppid,oppinterceptionall,oppisdraw,oppishome,oppiswin,oppkeeperpenaltysaved,oppkeepersavetotal,opplogo,oppoffrating,oppoffsidegiven,oppoutfielderblock,oppover15,oppover25,oppover35,oppover45,opppassaccuracy,opppassaccurate,opppasscorner,opppasscrossaccuracy,opppasscrossaccurate,opppasscrossinaccurate,opppasscrossshare,opppassdistance,opppassesintobox,opppassesintofinalthird,opppassinaccurate,opppassintoboxshare,opppassintofinalthirdshare,opppasskey,opppasslongaccuracy,opppasslongballaccurate,opppasslongballinaccurate,opppasslongshare,opppassshortaccuracy,opppassshortshare,opppassthroughballaccuracy,opppassthroughballaccurate,opppassthroughballinaccurate,opppassthroughballshare,opppenaltyconceded,opppenaltymissed,opppenaltyscored,opppoints,oppredcard,oppsecondyellow,oppshortpassaccurate,oppshortpassinaccurate,oppshotblocked,oppshotbox,oppshothead,oppshotmisshigh,oppshotmisslow,oppshotontarget,oppshotoutsidebox,oppshotsetpiece,oppshotsixyard,oppshotstotal,oppsidewaypass,oppsixyardblock,opptacklelost,opptacklewon,opptotalcrosses,opptotaldribbles,opptotalgoals,opptotallongpasses,opptotalpasses,opptotalshortpasses,opptotaltackles,opptotalthroughballs,opptouches,opptouchescenter,opptouchesinbox,opptouchesleftwing,opptouchesrightwing,oppturnover,oppxa,oppxg,oppxgaverage,oppyellowcard,outfielderblock,over15,over25,over35,over45,passaccuracy,passaccurate,passcorner,passcrossaccuracy,passcrossaccurate,passcrossinaccurate,passcrossshare,passdistance,passesintobox,passesintofinalthird,passinaccurate,passintoboxshare,passintofinalthirdshare,passkey,passlongaccuracy,passlongballaccurate,passlongballinaccurate,passlongshare,passshortaccuracy,passshortshare,passthroughballaccuracy,passthroughballaccurate,passthroughballinaccurate,passthroughballshare,penaltyconceded,penaltymissed,penaltyscored,points,redcard,seasonid,secondyellow,shortpassaccurate,shortpassinaccurate,shotblocked,shotbox,shothead,shotmisshigh,shotmisslow,shotontarget,shotoutsidebox,shotsetpiece,shotsixyard,shotstotal,sidewaypass,sixyardblock,starttime,tacklelost,tacklewon,team,teamid,totalcrosses,totaldribbles,totalgoals,totallongpasses,totalpasses,totalshortpasses,totaltackles,totalthroughballs,touches,touchescenter,touchesinbox,touchesleftwing,touchesrightwing,tournamentid,turnover,xa,xg,xgaverage,year,yellowcard
15.1517942142846,15.1517942142846,15.1517942142846,26.936523047617,1,16.9914027149321,189,51,1,,18,18,0,0.2,21,0,,11,0,1,0,22,7,2,0,253,20,14,13,9,,1,0,3,0,0,0,1,0,0,0,0,0,1,19,0,0,0,0,5,EPL,True,,332942,1034,4.2,0,Leicester City,23.3764534028283,23.3764534028283,17.5323400521212,38.5711481146667,3,16.1569444444444,197,58,Leicester,,,20,20,0,7.4,16,0,,13,0,3,0,22,15,0,0,307,21,37,9,13,,3,0,0,0,1,0,0,2,0,1,1,0,0,13,12,,,,0,2,True,9.3,0,1,,,,,0.851190476190476,429,6,0.1875,3,13,0.031746031746032,8143.1,19,122,75,0.037698412698413,0.242063492063492,16,0.568181818181818,25,19,0.087301587301587,0.878260869565217,0.912698412698413,0.5,2,2,0.007936507936508,0,0,0,,0,0,404,56,2,9,1,6,4,8,9,2,0,18,0,0,18,15,16,18,3,44,504,460,33,4,705,326,28,88,108,0,1.34,1.82,0.101111111111111,0,2,1,1,1,0,0.828054298642534,366,5,0.071428571428571,1,13,0.031674208144796,7510.2,7,48,76,0.015837104072398,0.108597285067873,6,0.565217391304348,26,20,0.104072398190045,0.858585858585859,0.895927601809955,0,0,0,0,0,0,0,,0,357,0,340,56,2,3,1,0,3,3,3,0,0,6,0,0,1552143600,14,18,Fulham,133,14,12,1,46,442,396,32,0,660,362,7,70,70,1,0,0.08,0.35,0.058333333333333,2018,2
23.3764534028283,23.3764534028283,17.5323400521212,38.5711481146667,3,16.1569444444444,197,58,1,,20,20,0,7.4,16,0,,13,0,3,0,22,15,0,0,307,21,37,9,13,,3,0,1,0,1,0,3,2,0,1,1,0,0,12,0,1,1,0,2,EPL,True,,332942,1034,9.3,0,Fulham,15.1517942142846,15.1517942142846,15.1517942142846,26.936523047617,1,16.9914027149321,189,51,Fulham,,,18,18,0,0.2,21,0,,11,0,1,0,22,7,2,0,253,20,14,13,9,,1,0,0,0,0,0,0,0,0,0,0,0,1,133,19,,,,0,5,True,4.2,0,2,,,,,0.828054298642534,366,5,0.071428571428571,1,13,0.031674208144796,7510.2,7,48,76,0.015837104072398,0.108597285067873,6,0.565217391304348,26,20,0.104072398190045,0.858585858585859,0.895927601809955,0,0,0,0,0,0,0,,0,0,340,56,2,3,1,0,3,3,3,0,0,6,0,0,14,18,14,12,1,46,442,396,32,0,660,362,7,70,70,0,0.08,0.35,0.058333333333333,2,1,1,1,1,0,0.851190476190476,429,6,0.1875,3,13,0.031746031746032,8143.1,19,122,75,0.037698412698413,0.242063492063492,16,0.568181818181818,25,19,0.087301587301587,0.878260869565217,0.912698412698413,0.5,2,2,0.007936507936508,0,0,0,,0,357,0,404,56,2,9,1,6,4,8,9,2,0,18,0,0,1552143600,18,15,Leicester City,13,16,18,3,44,504,460,33,4,705,326,28,88,108,1,0,1.34,1.82,0.101111111111111,2018,0
13.4551055172774,13.4551055172774,7.6886317241585,26.9102110345547,1,17.2769366197183,190,44,1,,7,7,0,4.3,11,0,,10,0,0,0,50,26,0,0,378,29,45,11,8,,1,0,1,0,0,0,1,0,0,0,0,0,1,10,1,0,0,0,2,EPL,True,,332718,1078,2.2,0,Burnley,11.9190466666263,11.9190466666263,1.98650777777105,5.21458291664901,1,19.4137795275591,84,47,Burnley,,,48,48,0,9.9,3,0,,8,0,3,0,50,24,0,1,170,17,18,9,10,,1,0,0,0,1,0,0,0,0,0,1,0,0,106,12,,,,0,1,True,5.4,0,9,,,,,0.62992125984252,160,1,0.384615384615385,5,8,0.051181102362205,4931.1,6,65,94,0.023622047244095,0.255905511811024,6,0.411764705882353,21,30,0.200787401574803,0.684729064039409,0.799212598425197,0,0,0,0,0,0,0,,0,0,139,64,3,4,2,0,3,3,2,1,0,6,0,0,13,8,13,12,1,51,254,203,21,0,460,214,12,56,56,0,0.86,0.65,0.108333333333333,2,2,1,0,0,0,0.799295774647887,454,10,0.27027027027027,10,27,0.065140845070423,9813.3,20,118,114,0.035211267605634,0.207746478873239,17,0.492753623188406,34,35,0.121478873239437,0.841683366733467,0.878521126760563,0,0,0,0,0,0,0,,0,357,0,420,79,9,10,3,5,12,2,9,4,0,19,0,1,1538834400,10,4,Huddersfield Town,96,37,10,1,69,568,499,14,0,755,296,24,98,112,1,0,0.75,1.2,0.063157894736842,2018,2
11.9190466666263,11.9190466666263,1.98650777777105,5.21458291664901,1,19.4137795275591,84,47,1,,48,48,0,9.9,3,0,,8,0,3,0,50,24,0,1,170,17,18,9,10,,1,0,1,0,1,0,1,0,0,0,1,0,0,12,1,1,0,0,1,EPL,True,,332718,1078,5.4,0,Huddersfield Town,13.4551055172774,13.4551055172774,7.6886317241585,26.9102110345547,1,17.2769366197183,190,44,Huddersfield,,,7,7,0,4.3,11,0,,10,0,0,0,50,26,0,0,378,29,45,11,8,,1,0,0,0,0,0,0,0,0,0,0,0,1,96,10,,,,0,2,True,2.2,0,2,,,,,0.799295774647887,454,10,0.27027027027027,10,27,0.065140845070423,9813.3,20,118,114,0.035211267605634,0.207746478873239,17,0.492753623188406,34,35,0.121478873239437,0.841683366733467,0.878521126760563,0,0,0,0,0,0,0,,0,0,420,79,9,10,3,5,12,2,9,4,0,19,0,1,10,4,37,10,1,69,568,499,14,0,755,296,24,98,112,0,0.75,1.2,0.063157894736842,2,9,1,0,0,0,0.62992125984252,160,1,0.384615384615385,5,8,0.051181102362205,4931.1,6,65,94,0.023622047244095,0.255905511811024,6,0.411764705882353,21,30,0.200787401574803,0.684729064039409,0.799212598425197,0,0,0,0,0,0,0,,0,357,0,139,64,3,4,2,0,3,3,2,1,0,6,0,0,1538834400,13,8,Burnley,106,13,12,1,51,254,203,21,0,460,214,12,56,56,1,0,0.86,0.65,0.108333333333333,2018,2
10.5470571938558,10.5470571938558,7.25110182077586,27.6860251338715,0,18.3141732283465,150,47,0,,16,16,0,1,6,0,,10,0,3,0,22,11,0,0,231,27,17,7,8,,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,EPL,True,,332968,1023,2,0,Chelsea,18.0916213290966,18.0916213290966,11.1333054332902,26.4416004040642,2,14.832059447983,153,57,Chelsea,,,13,13,0,7,11,0,,25,0,6,0,22,11,0,0,318,41,29,8,7,,2,0,0,0,1,0,0,1,0,1,1,0,0,9,12,,,,0,2,True,8.5,0,4,,,,,0.847133757961783,399,7,0.142857142857143,2,12,0.029723991507431,6985.9,36,143,72,0.076433121019108,0.303609341825902,14,0.571428571428571,16,12,0.059447983014862,0.864559819413093,0.940552016985138,0.5,2,2,0.008492569002123,0,0,0,,0,0,383,60,3,12,0,3,6,7,4,2,1,16,0,1,11,8,14,33,2,28,471,443,19,4,669,294,36,98,85,0,0.81,1.86,0.11625,2,3,1,0,0,0,0.776902887139108,296,4,0.214285714285714,3,11,0.036745406824147,6977.7,17,87,85,0.044619422572179,0.228346456692913,6,0.56140350877193,32,25,0.149606299212598,0.814814814814815,0.850393700787402,0,0,0,0,0,0,0,,0,357,0,264,60,4,6,2,1,6,2,3,4,0,9,0,1,1554750000,31,11,West Ham United,26,14,15,0,57,381,324,42,0,574,284,13,85,64,1,0,0.7,0.83,0.092222222222222,2018,1
18.0916213290966,18.0916213290966,11.1333054332902,26.4416004040642,2,14.832059447983,153,57,0,,13,13,0,7,11,0,,25,0,6,0,22,11,0,0,318,41,29,8,7,,2,0,0,0,1,0,2,1,0,1,1,0,0,12,0,1,1,0,2,EPL,True,,332968,1023,8.5,0,West Ham United,10.5470571938558,10.5470571938558,7.25110182077586,27.6860251338715,0,18.3141732283465,150,47,West Ham,,,16,16,0,1,6,0,,10,0,3,0,22,11,0,0,231,27,17,7,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,,,,0,5,True,2,0,3,,,,,0.776902887139108,296,4,0.214285714285714,3,11,0.036745406824147,6977.7,17,87,85,0.044619422572179,0.228346456692913,6,0.56140350877193,32,25,0.149606299212598,0.814814814814815,0.850393700787402,0,0,0,0,0,0,0,,0,0,264,60,4,6,2,1,6,2,3,4,0,9,0,1,31,11,14,15,0,57,381,324,42,0,574,284,13,85,64,0,0.7,0.83,0.092222222222222,1,4,1,0,0,0,0.847133757961783,399,7,0.142857142857143,2,12,0.029723991507431,6985.9,36,143,72,0.076433121019108,0.303609341825902,14,0.571428571428571,16,12,0.059447983014862,0.864559819413093,0.940552016985138,0.5,2,2,0.008492569002123,0,0,0,,0,357,0,383,60,3,12,0,3,6,7,4,2,1,16,0,1,1554750000,11,8,Chelsea,9,14,33,2,28,471,443,19,4,669,294,36,98,85,1,0,0.81,1.86,0.11625,2018,2
8.04518353910728,8.04518353910728,4.02259176955364,18.3889909465309,0,18.028,126,46,1,,14,14,0,0.3,11,0,,8,0,2,0,31,15,0,0,224,31,32,13,10,,1,0,4,0,0,0,1,0,0,0,0,0,1,14,0,1,0,0,6,EPL,True,,332970,1023,3.9,0,Leicester City,31.590007005159,31.590007005159,12.0342883829177,31.590007005159,1,16.386859688196,178,50,Leicester,,,21,21,0,2.9,13,0,,18,0,1,0,31,16,0,1,271,27,20,11,13,,4,0,0,0,1,0,0,2,0,1,1,0,1,13,12,,,,0,3,True,8.4,0,3,,,,,0.824053452115813,370,5,0.3125,5,11,0.035634743875278,7357.7,14,76,79,0.031180400890869,0.169265033407572,12,0.513513513513513,19,18,0.082405345211581,0.851941747572815,0.917594654788419,0,0,3,0.006681514476615,2,0,1,,0,0,351,61,2,10,0,3,6,9,8,6,2,18,0,0,13,8,16,20,4,37,449,412,21,3,655,299,28,69,65,0,1.56,2.75,0.152777777777778,0,2,1,1,1,1,0.762857142857143,267,8,0.238095238095238,5,16,0.06,6309.8,6,76,83,0.017142857142857,0.217142857142857,6,0.451612903225806,28,34,0.177142857142857,0.829861111111111,0.822857142857143,0,0,1,0.002857142857143,2,0,1,,0,357,0,239,49,3,8,2,1,5,4,2,2,1,10,0,0,1554559200,25,7,Huddersfield Town,96,21,11,1,62,350,288,32,1,536,223,14,96,97,1,0,0.86,1.98,0.198,2018,3
31.590007005159,31.590007005159,12.0342883829177,31.590007005159,1,16.386859688196,178,50,1,,21,21,0,2.9,13,0,,18,0,1,0,31,16,0,1,271,27,20,11,13,,4,0,1,0,1,0,4,2,0,1,1,0,1,12,0,0,1,0,3,EPL,True,,332970,1023,8.4,0,Huddersfield Town,8.04518353910728,8.04518353910728,4.02259176955364,18.3889909465309,0,18.028,126,46,Huddersfield,,,14,14,0,0.3,11,0,,8,0,2,0,31,15,0,0,224,31,32,13,10,,1,0,0,0,0,0,0,0,0,0,0,0,1,96,14,,,,0,6,True,3.9,0,2,,,,,0.762857142857143,267,8,0.238095238095238,5,16,0.06,6309.8,6,76,83,0.017142857142857,0.217142857142857,6,0.451612903225806,28,34,0.177142857142857,0.829861111111111,0.822857142857143,0,0,1,0.002857142857143,2,0,1,,0,0,239,49,3,8,2,1,5,4,2,2,1,10,0,0,25,7,21,11,1,62,350,288,32,1,536,223,14,96,97,0,0.86,1.98,0.198,3,3,1,1,1,1,0.824053452115813,370,5,0.3125,5,11,0.035634743875278,7357.7,14,76,79,0.031180400890869,0.169265033407572,12,0.513513513513513,19,18,0.082405345211581,0.851941747572815,0.917594654788419,0,0,3,0.006681514476615,2,0,1,,0,357,0,351,61,2,10,0,3,6,9,8,6,2,18,0,0,1554559200,13,8,Leicester City,13,16,20,4,37,449,412,21,3,655,299,28,69,65,1,0,1.56,2.75,0.152777777777778,2018,0
14.5356480478776,14.5356480478776,12.113040039898,27.8599920917654,0,17.7849642004773,141,43,0,,12,12,0,5,10,0,,8,0,4,0,46,18,0,0,278,47,27,12,12,,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,EPL,True,,332972,1067,1.9,0,Crystal Palace,30.5881338215807,30.5881338215807,7.24455801037438,17.7089195809151,0,15.0345205479452,134,36,Crystal Palace,,,38,38,0,5,13,0,,6,0,4,0,46,28,0,1,231,19,11,13,12,,1,0,0,0,0,0,0,1,0,1,0,0,0,29,8,,,,0,5,True,2.9,0,4,,,,,0.764383561643836,279,4,0.428571428571429,6,8,0.038356164383562,5487.6,15,63,86,0.041095890410959,0.172602739726027,2,0.413793103448276,12,17,0.079452054794521,0.794642857142857,0.920547945205479,0,0,0,0,1,0,1,,0,0,267,69,0,3,1,0,2,1,0,0,0,3,0,0,13,9,14,10,1,29,365,336,22,0,571,312,17,62,50,0,0.12,1.03,0.343333333333333,2,0,0,0,0,0,0.828162291169451,347,9,0.230769230769231,9,30,0.093078758949881,7451.9,18,133,72,0.042959427207637,0.317422434367542,13,0.637931034482759,37,21,0.138424821002387,0.858725761772853,0.861575178997613,0,0,0,0,1,0,0,,0,357,0,310,51,4,11,4,6,7,5,7,7,1,18,0,0,1554559200,13,10,Newcastle United,5,39,12,0,58,419,361,23,0,620,245,28,126,82,1,0,0.88,1.61,0.089444444444445,2018,1
30.5881338215807,30.5881338215807,7.24455801037438,17.7089195809151,0,15.0345205479452,134,36,0,,38,38,0,5,13,0,,6,0,4,0,46,28,0,1,231,19,11,13,12,,1,0,0,0,0,0,1,1,0,1,0,0,0,8,0,0,1,0,5,EPL,True,,332972,1067,2.9,0,Newcastle United,14.5356480478776,14.5356480478776,12.113040039898,27.8599920917654,0,17.7849642004773,141,43,Newcastle,,,12,12,0,5,10,0,,8,0,4,0,46,18,0,0,278,47,27,12,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,,,,0,0,True,1.9,0,0,,,,,0.828162291169451,347,9,0.230769230769231,9,30,0.093078758949881,7451.9,18,133,72,0.042959427207637,0.317422434367542,13,0.637931034482759,37,21,0.138424821002387,0.858725761772853,0.861575178997613,0,0,0,0,1,0,0,,0,0,310,51,4,11,4,6,7,5,7,7,1,18,0,0,13,10,39,12,0,58,419,361,23,0,620,245,28,126,82,0,0.88,1.61,0.089444444444445,1,4,0,0,0,0,0.764383561643836,279,4,0.428571428571429,6,8,0.038356164383562,5487.6,15,63,86,0.041095890410959,0.172602739726027,2,0.413793103448276,12,17,0.079452054794521,0.794642857142857,0.920547945205479,0,0,0,0,1,0,1,,0,357,0,267,69,0,3,1,0,2,1,0,0,0,3,0,0,1554559200,13,9,Crystal Palace,29,14,10,1,29,365,336,22,0,571,312,17,62,50,1,0,0.12,1.03,0.343333333333333,2018,2
2.61871307051743,2.61871307051743,0.993304957782475,2.52841261980994,0,20.2289308176101,47,32,0,,29,29,0,0.4,5,0,,11,0,5,0,27,14,0,1,112,9,16,7,1,,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,EPL,True,,332971,1012,1,0,Manchester City,17.9928510852263,17.9928510852263,17.9928510852263,41.9833191988613,2,14.5347891566265,280,43,Man City,,,9,9,0,7.4,5,0,,15,0,8,0,27,13,0,0,384,29,38,3,7,,2,0,0,0,1,1,0,0,0,0,2,1,0,68,8,,,,0,1,True,8.7,0,1,,,,,0.912650602409639,606,17,0.333333333333333,10,20,0.045180722891566,9651.1,36,182,58,0.05421686746988,0.274096385542169,22,0.666666666666667,18,9,0.04066265060241,0.923076923076923,0.95933734939759,0.333333333333333,1,2,0.004518072289157,0,0,0,,0,0,588,49,2,15,5,7,8,11,12,13,1,27,0,0,12,9,30,24,2,27,664,637,21,3,834,466,48,95,96,0,2.55,2.64,0.097777777777778,0,2,1,0,0,0,0.691823899371069,110,4,0.333333333333333,2,4,0.037735849056604,3216.4,5,39,49,0.031446540880503,0.245283018867925,3,0.4,14,21,0.220125786163522,0.774193548387097,0.779874213836478,0,0,0,0,0,0,0,,0,357,0,96,28,1,2,2,0,3,1,2,3,0,4,0,0,1554317100,17,11,Cardiff City,147,6,20,0,35,159,124,28,0,325,194,10,24,46,1,0,0.12,0.17,0.0425,2018,3
17.9928510852263,17.9928510852263,17.9928510852263,41.9833191988613,2,14.5347891566265,280,43,0,,9,9,0,7.4,5,0,,15,0,8,0,27,13,0,0,384,29,38,3,7,,2,0,0,0,1,1,2,0,0,0,2,1,0,8,0,1,1,0,1,EPL,True,,332971,1012,8.7,0,Cardiff City,2.61871307051743,2.61871307051743,0.993304957782475,2.52841261980994,0,20.2289308176101,47,32,Cardiff,,,29,29,0,0.4,5,0,,11,0,5,0,27,14,0,1,112,9,16,7,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,147,10,,,,0,9,True,1,0,2,,,,,0.691823899371069,110,4,0.333333333333333,2,4,0.037735849056604,3216.4,5,39,49,0.031446540880503,0.245283018867925,3,0.4,14,21,0.220125786163522,0.774193548387097,0.779874213836478,0,0,0,0,0,0,0,,0,0,96,28,1,2,2,0,3,1,2,3,0,4,0,0,17,11,6,20,0,35,159,124,28,0,325,194,10,24,46,0,0.12,0.17,0.0425,3,1,1,0,0,0,0.912650602409639,606,17,0.333333333333333,10,20,0.045180722891566,9651.1,36,182,58,0.05421686746988,0.274096385542169,22,0.666666666666667,18,9,0.04066265060241,0.923076923076923,0.95933734939759,0.333333333333333,1,2,0.004518072289157,0,0,0,,0,357,0,588,49,2,15,5,7,8,11,12,13,1,27,0,0,1554317100,12,9,Manchester City,68,30,24,2,27,664,637,21,3,834,466,48,95,96,1,0,2.55,2.64,0.097777777777778,2018,0
42.4444297516545,42.4444297516545,21.2222148758273,53.8717762232538,3,13.967583497053,192,57,0,,26,26,0,6.4,7,0,,17,0,5,0,33,17,0,0,317,30,28,6,12,,3,0,0,0,0,0,3,1,0,0,0,0,2,13,0,1,1,0,3,EPL,True,,333010,1023,9.6,0,Watford,7.22258963039618,7.22258963039618,4.33355377823771,13.9636732854326,0,15.5561983471074,114,55,Watford,,,15,15,0,0.4,16,0,,13,0,4,0,33,16,0,0,249,26,17,12,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,82,8,,,,0,6,True,2.8,0,4,,,,,0.760330578512397,276,6,0.266666666666667,4,11,0.041322314049587,5646.9,26,111,87,0.071625344352617,0.305785123966942,11,0.408163265306122,20,29,0.134986225895317,0.815286624203822,0.865013774104683,0,0,0,0,0,0,0,,0,0,256,58,3,11,5,5,8,3,5,6,1,16,0,1,20,9,15,18,0,49,363,314,29,0,560,285,33,56,58,0,0.54,1.91,0.119375,1,2,1,1,0,0,0.852652259332024,434,6,0.2,4,16,0.039292730844794,7109.5,26,160,75,0.051080550098232,0.31434184675835,16,0.533333333333333,16,14,0.058939096267191,0.872651356993737,0.941060903732809,0.375,3,5,0.015717092337918,0,0,0,,0,357,0,418,61,4,16,2,3,7,9,3,4,0,19,0,0,1557061200,20,13,Chelsea,9,20,23,3,30,509,479,33,8,727,365,42,83,79,1,0,1.38,2.29,0.120526315789474,2018,0
7.22258963039618,7.22258963039618,4.33355377823771,13.9636732854326,0,15.5561983471074,114,55,0,,15,15,0,0.4,16,0,,13,0,4,0,33,16,0,0,249,26,17,12,6,,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,EPL,True,,333010,1023,2.8,0,Chelsea,42.4444297516545,42.4444297516545,21.2222148758273,53.8717762232538,3,13.967583497053,192,57,Chelsea,,,26,26,0,6.4,7,0,,17,0,5,0,33,17,0,0,317,30,28,6,12,,3,0,0,0,0,0,0,1,0,0,0,0,2,9,13,,,,0,3,True,9.6,0,2,,,,,0.852652259332024,434,6,0.2,4,16,0.039292730844794,7109.5,26,160,75,0.051080550098232,0.31434184675835,16,0.533333333333333,16,14,0.058939096267191,0.872651356993737,0.941060903732809,0.375,3,5,0.015717092337918,0,0,0,,0,0,418,61,4,16,2,3,7,9,3,4,0,19,0,0,20,13,20,23,3,30,509,479,33,8,727,365,42,83,79,0,1.38,2.29,0.120526315789474,0,4,1,1,0,0,0.760330578512397,276,6,0.266666666666667,4,11,0.041322314049587,5646.9,26,111,87,0.071625344352617,0.305785123966942,11,0.408163265306122,20,29,0.134986225895317,0.815286624203822,0.865013774104683,0,0,0,0,0,0,0,,0,357,0,256,58,3,11,5,5,8,3,5,6,1,16,0,1,1557061200,20,9,Watford,82,15,18,0,49,363,314,29,0,560,285,33,56,58,1,0,0.54,1.91,0.119375,2018,1
5.65248981539521,5.65248981539521,2.1612461058864,4.82124131313121,1,17.3828671328671,83,68,0,,34,34,0,4.4,7,0,,12,0,2,0,47,19,0,0,203,24,10,10,6,,1,0,0,0,0,0,1,0,0,0,1,1,0,22,0,0,1,0,5,EPL,True,,332981,1045,6.9,0,Leicester City,25.7457498560986,25.7457498560986,15.8435383729838,41.5892882290824,0,16.6305263157895,270,71,Leicester,,,13,13,0,2.9,11,0,,13,0,5,0,47,28,0,1,490,75,31,6,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,,,,0,4,True,1.9,0,1,,,,,0.840789473684211,639,2,0.333333333333333,8,16,0.031578947368421,12639.2,20,131,121,0.026315789473684,0.172368421052632,11,0.697674418604651,30,13,0.056578947368421,0.849372384937239,0.943421052631579,0.25,1,3,0.005263157894737,0,0,0,,0,0,609,108,1,9,3,4,3,5,3,2,0,12,0,0,13,8,24,21,0,43,760,717,21,4,956,468,24,193,95,0,0.97,1.33,0.110833333333333,2,1,0,0,0,0,0.643356643356643,184,3,0.416666666666667,5,7,0.041958041958042,4971.5,12,66,102,0.041958041958042,0.230769230769231,7,0.28,14,36,0.174825174825175,0.720338983050847,0.825174825174825,0.333333333333333,1,2,0.010489510489511,0,0,0,,0,357,0,170,66,1,8,2,2,3,5,3,2,2,11,0,0,1555095600,16,13,Newcastle United,5,12,15,1,50,286,236,29,3,497,244,17,70,32,1,0,0.62,1.31,0.119090909090909,2018,3
25.7457498560986,25.7457498560986,15.8435383729838,41.5892882290824,0,16.6305263157895,270,71,0,,13,13,0,2.9,11,0,,13,0,5,0,47,28,0,1,490,75,31,6,10,,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,4,EPL,True,,332981,1045,1.9,0,Newcastle United,5.65248981539521,5.65248981539521,2.1612461058864,4.82124131313121,1,17.3828671328671,83,68,Newcastle,,,34,34,0,4.4,7,0,,12,0,2,0,47,19,0,0,203,24,10,10,6,,1,0,0,0,0,0,0,0,0,0,1,1,0,5,22,,,,0,5,True,6.9,0,1,,,,,0.643356643356643,184,3,0.416666666666667,5,7,0.041958041958042,4971.5,12,66,102,0.041958041958042,0.230769230769231,7,0.28,14,36,0.174825174825175,0.720338983050847,0.825174825174825,0.333333333333333,1,2,0.010489510489511,0,0,0,,0,0,170,66,1,8,2,2,3,5,3,2,2,11,0,0,16,13,12,15,1,50,286,236,29,3,497,244,17,70,32,0,0.62,1.31,0.119090909090909,3,1,0,0,0,0,0.840789473684211,639,2,0.333333333333333,8,16,0.031578947368421,12639.2,20,131,121,0.026315789473684,0.172368421052632,11,0.697674418604651,30,13,0.056578947368421,0.849372384937239,0.943421052631579,0.25,1,3,0.005263157894737,0,0,0,,0,357,0,609,108,1,9,3,4,3,5,3,2,0,12,0,0,1555095600,13,8,Leicester City,13,24,21,0,43,760,717,21,4,956,468,24,193,95,1,0,0.97,1.33,0.110833333333333,2018,2
